Chamber_Name	Cluster_Size_Mean_Value	Residuals_Mean_Value	Average_Strip_Efficiency	Expected_Occupancy	Fiducial_Cut_Efficiency	RPC_Occupancy_from_DT	RPC_Occupancy	Total_Efficiency
RE+2_R2_CH01_C	2.0	-5.581697464	33.3333358765	6.0	33.3333358765	2.0	107.0	33.3333358765
RE+2_R2_CH01_B	1.5	8.2706699371	50.0	16.0	75.0	8.0	267.0	50.0
RE+2_R2_CH01_A	2.4545454979	-2.231246233	70.4545440674	34.0	75.0	22.0	414.0	64.7058868408
RE+2_R3_CH01_C	1.9333332777	1.4349520206	70.2380981445	42.0	75.0	30.0	466.0	71.4285736084
RE+2_R3_CH01_B	1.444444418	2.8702771664	89.1304397583	62.0	100.0	56.0	550.0	90.3225784302
RE+2_R3_CH01_A	1.3846154213	0.780618012	75.0	34.0	86.6666641235	26.0	312.0	76.4705886841
RE+2_R2_CH02_C	0.0	0.0	0.0	2.0	0.0	0.0	173.0	0.0
RE+2_R2_CH02_B	1.0	-0.117960453	66.6666717529	6.0	50.0	4.0	333.0	66.6666717529
RE+2_R2_CH02_A	1.0	-1.1232756376	100.0	14.0	100.0	14.0	342.0	100.0
RE+2_R3_CH02_C	1.7142857313	-0.5681504011	83.3333282471	18.0	100.0	14.0	311.0	77.7777786255
RE+2_R3_CH02_B	1.2631578445	0.8852754235	86.9047622681	44.0	89.4736862183	38.0	590.0	86.3636398315
RE+2_R3_CH02_A	1.625	2.2775914669	75.0	22.0	80.0	16.0	330.0	72.7272720337
RE+2_R2_CH03_C	2.5	-5.211353302	66.6666717529	6.0	66.6666717529	4.0	678.0	66.6666717529
RE+2_R2_CH03_B	1.25	7.2699928284	100.0	8.0	100.0	8.0	321.0	100.0
